ลำดับ,Username,ชื่อ-นามสกุล,วันเวลาที่เข้าสู่ระบบ,สถานะ,ช่องทาง
3109,numberone,number one,11/07/2023 08:54:16,สำเร็จ,Portal สปส.
3110,ggwp,man asdf1223,11/07/2023 08:53:49,สำเร็จ,Portal รพ.
3111,numberone,number one,11/07/2023 08:48:46,สำเร็จ,Portal สปส.
3112,numberone,number one,11/07/2023 08:42:59,สำเร็จ,Portal สปส.
3113,numberone,number one,11/07/2023 08:40:28,สำเร็จ,Portal สปส.
3114,numberone,number one,11/07/2023 08:30:24,สำเร็จ,Portal สปส.
3115,numberone,number one,11/07/2023 08:28:27,สำเร็จ,Portal สปส.
3116,ggwp,man asdf1223,11/07/2023 08:07:40,สำเร็จ,Portal รพ.
3117,ggwp,man asdf1223,11/07/2023 08:06:52,สำเร็จ,Portal รพ.
3118,ggwp,man asdf1223,11/07/2023 08:05:52,สำเร็จ,Portal รพ.
3119,numberone,number one,11/07/2023 07:59:40,สำเร็จ,Portal สปส.
3120,ggwp,man asdf1223,11/07/2023 07:53:52,สำเร็จ,Portal รพ.
3121,numberone,number one,11/07/2023 06:33:34,สำเร็จ,Portal สปส.
3122,ggwp,man asdf1223,11/07/2023 06:27:00,สำเร็จ,Portal รพ.
3123,ggwp,man asdf1223,11/07/2023 06:24:32,สำเร็จ,Portal รพ.
3124,ggwp,man asdf1223,11/07/2023 03:49:15,สำเร็จ,Portal รพ.
3125,numberone,number one,11/07/2023 03:12:28,สำเร็จ,Portal สปส.
3126,numberone,number one,11/07/2023 02:58:26,สำเร็จ,Portal สปส.
3127,numberone,number one,11/07/2023 02:57:51,สำเร็จ,Portal สปส.
3128,ggwp,man asdf1223,11/07/2023 02:57:40,สำเร็จ,Portal รพ.
3129,numberone,number one,11/07/2023 02:52:30,สำเร็จ,Portal สปส.
3130,ggwp,man asdf1223,11/07/2023 02:42:42,สำเร็จ,Portal รพ.
3131,numberone,number one,11/07/2023 00:54:57,สำเร็จ,Portal สปส.
3132,numberone,number one,11/07/2023 00:49:44,สำเร็จ,Portal สปส.
3133,numberone,number one,11/07/2023 00:48:28,สำเร็จ,Portal สปส.
3134,numberone,number one,11/07/2023 00:47:01,สำเร็จ,Portal สปส.
3135,numberone,number one,11/07/2023 00:46:46,สำเร็จ,Portal สปส.
3136,numberone,number one,11/07/2023 00:42:39,สำเร็จ,Portal สปส.
3137,numberone,number one,11/07/2023 00:36:58,สำเร็จ,Portal สปส.
3138,numberone,number one,11/07/2023 00:26:34,สำเร็จ,Portal สปส.
3139,numberone,number one,10/07/2023 23:52:05,สำเร็จ,Portal สปส.
3140,numberone,number one,10/07/2023 23:50:58,สำเร็จ,Portal สปส.
3141,numberone,number one,10/07/2023 23:46:32,สำเร็จ,Portal สปส.
3142,numberone,number one,10/07/2023 23:28:44,สำเร็จ,Portal สปส.
3143,numberone,number one,10/07/2023 23:25:05,สำเร็จ,Portal สปส.
3144,numberone,number one,10/07/2023 23:23:30,สำเร็จ,Portal สปส.
3145,numberone,number one,10/07/2023 23:22:18,สำเร็จ,Portal สปส.
3146,111444555.admin,testdev testdev,10/07/2023 23:20:59,สำเร็จ,Portal รพ.
3147,numberone,number one,10/07/2023 23:19:44,สำเร็จ,Portal สปส.
3148,numberone,number one,10/07/2023 23:15:27,สำเร็จ,Portal สปส.
3149,numberone,number one,10/07/2023 23:11:17,สำเร็จ,Portal สปส.
3150,ggwp,man asdf1223,10/07/2023 23:01:35,สำเร็จ,Portal รพ.
3151,numberone,number one,10/07/2023 23:01:30,สำเร็จ,Portal สปส.
3152,numberone,number one,10/07/2023 22:57:45,สำเร็จ,Portal สปส.
3153,numberone,number one,10/07/2023 21:57:13,สำเร็จ,Portal สปส.
3154,numberone,number one,10/07/2023 21:53:48,สำเร็จ,Portal สปส.
3155,numberone,number one,10/07/2023 21:52:48,สำเร็จ,Portal สปส.
3156,numberone,number one,10/07/2023 21:47:45,สำเร็จ,Portal สปส.
3157,numberone,number one,10/07/2023 21:17:30,สำเร็จ,Portal สปส.
3158,numberone,number one,10/07/2023 21:10:35,สำเร็จ,Portal สปส.
3159,numberone,number one,10/07/2023 20:36:11,สำเร็จ,Portal สปส.
3160,numberone,number one,10/07/2023 20:34:15,สำเร็จ,Portal สปส.
3161,numberone,number one,10/07/2023 20:27:51,สำเร็จ,Portal สปส.
3162,numberone,number one,10/07/2023 20:26:44,สำเร็จ,Portal สปส.
3163,numberone,number one,10/07/2023 20:24:19,สำเร็จ,Portal สปส.
3164,numberone,number one,10/07/2023 20:23:06,สำเร็จ,Portal สปส.
3165,numberone,number one,10/07/2023 20:21:30,สำเร็จ,Portal สปส.
3166,numberone,number one,10/07/2023 20:03:46,สำเร็จ,Portal สปส.
3167,numberone,number one,10/07/2023 19:59:28,สำเร็จ,Portal สปส.
3168,numberone,number one,10/07/2023 18:36:50,สำเร็จ,Portal สปส.
3169,ggwp,man asdf1223,10/07/2023 18:34:52,สำเร็จ,Portal รพ.
3170,numberone,number one,10/07/2023 18:34:32,สำเร็จ,Portal สปส.
3171,ggwp,man asdf1223,10/07/2023 18:29:38,สำเร็จ,Portal รพ.
3172,ggwp,man asdf1223,10/07/2023 18:27:20,สำเร็จ,Portal รพ.
3173,ggwp,man asdf1223,10/07/2023 18:25:42,สำเร็จ,Portal รพ.
3174,ggwp,man asdf1223,10/07/2023 18:23:46,สำเร็จ,Portal รพ.
3175,ggwp,man asdf1223,10/07/2023 18:20:56,สำเร็จ,Portal รพ.
3176,ggwp,man asdf1223,10/07/2023 18:19:44,สำเร็จ,Portal รพ.
3177,numberone,number one,10/07/2023 18:18:05,สำเร็จ,Portal สปส.
3178,ggwp,man asdf1223,10/07/2023 18:14:28,สำเร็จ,Portal รพ.
3179,numberone,number one,10/07/2023 18:13:11,สำเร็จ,Portal สปส.
3180,numberone,number one,10/07/2023 18:11:31,สำเร็จ,Portal สปส.
3181,ggwp,man asdf1223,10/07/2023 18:10:05,สำเร็จ,Portal รพ.
3182,ggwp,man asdf1223,10/07/2023 17:58:56,สำเร็จ,Portal รพ.
3183,numberone,number one,10/07/2023 17:58:41,สำเร็จ,Portal สปส.
3184,ggwp,man asdf1223,10/07/2023 17:46:34,สำเร็จ,Portal รพ.
3185,numberone,number one,10/07/2023 17:45:22,สำเร็จ,Portal สปส.
3186,ggwp,man asdf1223,10/07/2023 17:44:37,สำเร็จ,Portal รพ.
3187,numberone,number one,10/07/2023 17:40:24,สำเร็จ,Portal สปส.
3188,numberone,number one,10/07/2023 17:37:32,สำเร็จ,Portal สปส.
3189,numberone,number one,10/07/2023 17:36:00,สำเร็จ,Portal สปส.
3190,ggwp,man asdf1223,10/07/2023 17:30:53,สำเร็จ,Portal รพ.
3191,numberone,number one,10/07/2023 17:24:47,สำเร็จ,Portal สปส.
3192,numberone," ",10/07/2023 17:19:55,สำเร็จ,Portal สปส.
3193,ggwp,man asdf1223,10/07/2023 17:18:04,สำเร็จ,Portal รพ.
3194,numberone," ",10/07/2023 17:16:57,สำเร็จ,Portal สปส.
3195,ggwp,man asdf1223,10/07/2023 17:15:25,สำเร็จ,Portal รพ.
3196,numberone,number one,10/07/2023 17:15:13,สำเร็จ,Portal สปส.
3197,numberone," ",10/07/2023 17:14:06,สำเร็จ,Portal สปส.
3198,numberone," ",10/07/2023 17:13:10,สำเร็จ,Portal สปส.
3199,numberone," ",10/07/2023 17:12:31,สำเร็จ,Portal สปส.
3200,numberone," ",10/07/2023 17:10:52,สำเร็จ,Portal สปส.
3201,ggwp,man asdf1223,10/07/2023 17:05:44,สำเร็จ,Portal รพ.
3202,numberone,number one,10/07/2023 17:05:09,สำเร็จ,Portal สปส.
3203,numberone," ",10/07/2023 17:02:53,สำเร็จ,Portal สปส.
3204,numberone," ",10/07/2023 17:01:42,สำเร็จ,Portal สปส.
3205,numberone," ",10/07/2023 17:00:19,สำเร็จ,Portal สปส.
3206,numberone," ",10/07/2023 16:52:31,สำเร็จ,Portal สปส.
3207,numberone," ",10/07/2023 16:42:28,สำเร็จ,Portal สปส.
3208,numberone,number one,10/07/2023 16:41:11,สำเร็จ,Portal สปส.
3209,numberone," ",10/07/2023 16:41:03,สำเร็จ,Portal สปส.
3210,ggwp,man asdf1223,10/07/2023 16:39:02,สำเร็จ,Portal รพ.
3211,numberone,number one,10/07/2023 16:38:46,สำเร็จ,Portal สปส.
3212,ggwp,man asdf1223,10/07/2023 16:38:34,สำเร็จ,Portal รพ.
3213,numberone,number one,10/07/2023 16:35:06,สำเร็จ,Portal สปส.
3214,ggwp,man asdf1223,10/07/2023 16:26:41,สำเร็จ,Portal รพ.
3215,ggwp,man asdf1223,10/07/2023 16:21:37,สำเร็จ,Portal รพ.
3216,ggwp,man asdf1223,10/07/2023 16:20:24,สำเร็จ,Portal รพ.
3217,ggwp,man asdf1223,10/07/2023 16:18:23,สำเร็จ,Portal รพ.
3218,ggwp,man asdf1223,10/07/2023 16:14:17,สำเร็จ,Portal รพ.
3219,ggwp,man asdf1223,10/07/2023 16:13:02,สำเร็จ,Portal รพ.
3220,ggwp,man asdf1223,10/07/2023 16:10:31,สำเร็จ,Portal รพ.
3221,ggwp,man asdf1223,10/07/2023 16:06:42,สำเร็จ,Portal รพ.
3222,ggwp,man asdf1223,10/07/2023 16:01:41,สำเร็จ,Portal รพ.
3223,ggwp,man asdf1223,10/07/2023 15:56:43,สำเร็จ,Portal รพ.
3224,ggwp,man asdf1223,10/07/2023 15:53:57,สำเร็จ,Portal รพ.
3225,numberone," ",10/07/2023 15:50:27,สำเร็จ,Portal สปส.
3226,ggwp,man asdf1223,10/07/2023 15:46:16,สำเร็จ,Portal รพ.
3227,numberone," ",10/07/2023 15:44:19,สำเร็จ,Portal สปส.
3228,numberone," ",10/07/2023 15:41:46,สำเร็จ,Portal สปส.
3229,numberone," ",10/07/2023 15:39:38,สำเร็จ,Portal สปส.
3230,numberone,number one,10/07/2023 15:36:29,สำเร็จ,Portal สปส.
3231,numberone," ",10/07/2023 15:30:29,สำเร็จ,Portal สปส.
3232,numberone," ",10/07/2023 15:29:19,สำเร็จ,Portal สปส.
3233,ggwp,man asdf1223,10/07/2023 15:26:20,สำเร็จ,Portal รพ.
3234,numberone," ",10/07/2023 15:24:53,สำเร็จ,Portal สปส.
3235,numberone,number one,10/07/2023 15:24:13,สำเร็จ,Portal สปส.
3236,numberone," ",10/07/2023 15:23:56,สำเร็จ,Portal สปส.
3237,numberone," ",10/07/2023 15:21:46,สำเร็จ,Portal สปส.
3238,ggwp,man asdf1223,10/07/2023 15:19:39,สำเร็จ,Portal รพ.
3239,ggwp,man asdf1223,10/07/2023 15:17:44,สำเร็จ,Portal รพ.
3240,ggwp,man asdf1223,10/07/2023 15:16:24,สำเร็จ,Portal รพ.
3241,numberone,number one,10/07/2023 14:55:18,สำเร็จ,Portal สปส.
3242,numberone,number one,10/07/2023 14:40:02,สำเร็จ,Portal สปส.
3243,ggwp,man asdf1223,10/07/2023 14:39:12,สำเร็จ,Portal รพ.
3244,numberone,number one,10/07/2023 14:37:37,สำเร็จ,Portal สปส.
3245,wedssfdgn.admin,12341234 43214321,10/07/2023 14:35:04,สำเร็จ,Portal รพ.
3246,numberone,number one,10/07/2023 14:34:22,สำเร็จ,Portal สปส.
3247,wedssfdgn.admin,12341234 43214321,10/07/2023 14:31:33,สำเร็จ,Portal รพ.
3248,wedssfdgn.admin,12341234 43214321,10/07/2023 14:30:54,สำเร็จ,Portal รพ.
3249,numberone,number one,10/07/2023 14:26:38,สำเร็จ,Portal สปส.
3250,numberone,number one,10/07/2023 14:20:47,สำเร็จ,Portal สปส.
3251,numberone,number one,10/07/2023 14:14:27,สำเร็จ,Portal สปส.
3252,numberone,number one,10/07/2023 14:11:43,สำเร็จ,Portal สปส.
3253,numberone,number one,10/07/2023 14:10:13,สำเร็จ,Portal สปส.
3254,numberone,number one,10/07/2023 14:08:39,สำเร็จ,Portal สปส.
3255,numberone,number one,10/07/2023 14:03:34,สำเร็จ,Portal สปส.
3256,numberone,number one,10/07/2023 14:01:44,สำเร็จ,Portal สปส.
3257,numberone,number one,10/07/2023 14:01:33,สำเร็จ,Portal สปส.
3258,numberone,number one,10/07/2023 14:00:10,สำเร็จ,Portal สปส.
3259,numberone,number one,10/07/2023 13:59:17,สำเร็จ,Portal สปส.
3260,numberone,number one,10/07/2023 13:55:56,สำเร็จ,Portal สปส.
3261,numberone,number one,10/07/2023 13:50:07,สำเร็จ,Portal สปส.
3262,numberone,number one,10/07/2023 13:47:13,สำเร็จ,Portal สปส.
3263,numberone,number one,10/07/2023 13:44:08,สำเร็จ,Portal สปส.
3264,numberone,number one,10/07/2023 13:43:48,สำเร็จ,Portal สปส.
3265,numberone,number one,10/07/2023 13:38:35,สำเร็จ,Portal สปส.
3266,numberone," ",10/07/2023 13:36:43,สำเร็จ,Portal สปส.
3267,numberone," ",10/07/2023 13:25:15,สำเร็จ,Portal สปส.
3268,numberone," ",10/07/2023 13:21:16,สำเร็จ,Portal สปส.
3269,numberone," ",10/07/2023 12:53:54,สำเร็จ,Portal สปส.
3270,numberone," ",10/07/2023 12:48:49,สำเร็จ,Portal สปส.
3271,numberone," ",10/07/2023 12:47:40,สำเร็จ,Portal สปส.
3272,numberone," ",10/07/2023 12:45:43,สำเร็จ,Portal สปส.
3273,numberone," ",10/07/2023 12:45:19,สำเร็จ,Portal สปส.
3274,numberone," ",10/07/2023 12:40:30,สำเร็จ,Portal สปส.
3275,numberone," ",10/07/2023 12:38:55,สำเร็จ,Portal สปส.
3276,numberone," ",10/07/2023 12:37:31,สำเร็จ,Portal สปส.
3277,numberone," ",10/07/2023 12:37:00,สำเร็จ,Portal สปส.
3278,numberone," ",10/07/2023 12:35:22,สำเร็จ,Portal สปส.
3279,numberone," ",10/07/2023 12:34:04,สำเร็จ,Portal สปส.
3280,numberone," ",10/07/2023 12:32:30,สำเร็จ,Portal สปส.
3281,numberone," ",10/07/2023 12:16:56,สำเร็จ,Portal สปส.
3282,numberone," ",10/07/2023 12:13:39,สำเร็จ,Portal สปส.
3283,numberone," ",10/07/2023 12:12:38,สำเร็จ,Portal สปส.
3284,numberone," ",10/07/2023 12:08:32,สำเร็จ,Portal สปส.
3285,numberone," ",10/07/2023 12:08:32,สำเร็จ,Portal สปส.
3286,numberone," ",10/07/2023 12:06:07,สำเร็จ,Portal สปส.
3287,numberone," ",10/07/2023 12:05:16,สำเร็จ,Portal สปส.
3288,numberone," ",10/07/2023 12:04:43,สำเร็จ,Portal สปส.
3289,numberone," ",10/07/2023 12:03:14,สำเร็จ,Portal สปส.
3290,numberone," ",10/07/2023 12:02:03,สำเร็จ,Portal สปส.
3291,ggwp," ",10/07/2023 12:00:53,สำเร็จ,Portal รพ.
3292,numberone," ",10/07/2023 11:59:56,สำเร็จ,Portal สปส.
3293,ggwp," ",10/07/2023 11:56:27,สำเร็จ,Portal รพ.
3294,numberone," ",10/07/2023 11:55:17,สำเร็จ,Portal สปส.
3295,numberone," ",10/07/2023 11:53:49,สำเร็จ,Portal สปส.
3296,numberone," ",10/07/2023 11:51:23,สำเร็จ,Portal สปส.
3297,numberone," ",10/07/2023 11:49:20,สำเร็จ,Portal สปส.
3298,numberone,number one,10/07/2023 11:48:53,สำเร็จ,Portal สปส.
3299,numberone," ",10/07/2023 11:48:03,สำเร็จ,Portal สปส.
3300,numberone," ",10/07/2023 11:47:01,สำเร็จ,Portal สปส.
3301,numberone," ",10/07/2023 11:45:22,สำเร็จ,Portal สปส.
3302,numberone," ",10/07/2023 11:34:15,สำเร็จ,Portal สปส.
3303,numberone," ",10/07/2023 11:31:51,สำเร็จ,Portal สปส.
3304,numberone," ",10/07/2023 11:29:12,สำเร็จ,Portal สปส.
3305,ggwp," ",10/07/2023 11:24:58,สำเร็จ,Portal รพ.
3306,numberone," ",10/07/2023 11:24:05,สำเร็จ,Portal สปส.
3307,numberone," ",10/07/2023 11:22:40,สำเร็จ,Portal สปส.
3308,numberone," ",10/07/2023 11:19:16,สำเร็จ,Portal สปส.
3309,numberone," ",10/07/2023 11:18:07,สำเร็จ,Portal สปส.
3310,numberone," ",10/07/2023 11:16:30,สำเร็จ,Portal สปส.
3311,numberone," ",10/07/2023 11:13:22,สำเร็จ,Portal สปส.
3312,ggwp," ",10/07/2023 11:12:03,สำเร็จ,Portal รพ.
